C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_208.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_208.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_208.jpg,0,1,0,8.667013
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_278.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_278.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_278.jpg,0,1,0,9.339926
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_347.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_347.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_347.jpg,0,0.8280721,0,10.16709
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_416.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_416.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_416.jpg,0,0.6579829,0,10.63884
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_487.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_487.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_487.jpg,0,0.559402,0,11.095
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_558.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_558.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_558.jpg,0,0.7343212,0,11.40082
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_629.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_629.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_629.jpg,-0.1,0.9841076,0,12.2494
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_698.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_698.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_698.jpg,-0.25,0.8454911,0,12.6454
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_766.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_766.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_766.jpg,-0.45,0.6059654,0,13.38035
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_839.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_839.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_839.jpg,0,0.4271573,0,13.52412
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_911.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_911.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_911.jpg,0,0.1929287,0,13.70981
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_33_983.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_33_983.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_33_983.jpg,0,0,0,13.6833
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_054.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_054.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_054.jpg,-0.1,0,0,13.54422
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_125.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_125.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_125.jpg,-0.3,0,0,13.43027
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_197.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_197.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_197.jpg,0,0,0,13.35307
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_269.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_269.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_269.jpg,0,0,0,13.22432
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_336.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_336.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_336.jpg,-0.05,0,0,13.11261
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_406.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_406.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_406.jpg,-0.25,0,0,12.96121
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_473.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_473.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_473.jpg,-0.4,0,0,12.8814
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_546.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_546.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_546.jpg,0,0,0,12.75089
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_617.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_617.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_617.jpg,0,0,0,12.62026
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_690.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_690.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_690.jpg,0,0,0,12.52156
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_763.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_763.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_763.jpg,-0.15,0,0,12.48948
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_831.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_831.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_831.jpg,-0.3,0,0,12.36108
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_899.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_899.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_899.jpg,-0.45,0,0,12.24208
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_34_968.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_34_968.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_34_968.jpg,0,0,0,12.17641
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_042.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_042.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_042.jpg,0,0,0,12.04688
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_109.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_109.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_109.jpg,0,0,0,11.77081
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_182.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_182.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_182.jpg,0,0,0,11.89457
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_251.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_251.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_251.jpg,0,0,0,11.76744
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_325.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_325.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_325.jpg,0,0,0,11.56316
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_396.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_396.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_396.jpg,0,0,0,11.6121
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_467.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_467.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_467.jpg,0,0,0,11.34471
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_537.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_537.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_537.jpg,0,0,0,11.39364
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_608.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_608.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_608.jpg,0,0,0,11.19027
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_678.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_678.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_678.jpg,0,0,0,11.2111
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_749.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_749.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_749.jpg,0,0,0,11.15074
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_820.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_820.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_820.jpg,0,0.195183,0,11.16455
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_892.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_892.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_892.jpg,0,0.4325799,0,11.48224
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_35_965.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_35_965.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_35_965.jpg,0,0.6687347,0,11.82055
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_037.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_037.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_037.jpg,0,0.8492229,0,12.26897
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_109.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_109.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_109.jpg,0,1,0,13.23808
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_181.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_181.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_181.jpg,0,1,0,13.7182
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_252.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_252.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_252.jpg,0,1,0,14.44649
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_326.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_326.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_326.jpg,0,0.8013421,0,15.20503
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_398.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_398.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_398.jpg,0,0.6261585,0,15.9994
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_469.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_469.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_469.jpg,-0.2,0.3893578,0,16.37267
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_537.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_537.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_537.jpg,-0.35,0.2072626,0,16.06799
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_605.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_605.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_605.jpg,-0.5500001,0,0,15.8225
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_674.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_674.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_674.jpg,0,0,0,16.11654
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_744.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_744.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_744.jpg,0,0,0,16.0134
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_813.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_813.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_813.jpg,0,0,0,15.38498
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_883.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_883.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_883.jpg,0,0,0,15.26254
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_36_953.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_36_953.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_36_953.jpg,0,0,0,15.71075
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_025.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_025.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_025.jpg,0,0,0,15.59289
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_094.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_094.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_094.jpg,0,0,0,14.98044
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_162.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_162.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_162.jpg,0,0,0,15.4088
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_231.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_231.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_231.jpg,0,0,0,15.28736
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_301.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_301.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_301.jpg,0,0,0,14.6791
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_372.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_372.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_372.jpg,0,0,0,14.56209
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_441.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_441.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_441.jpg,0,0,0,14.98544
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_508.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_508.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_508.jpg,-0.1,0,0,14.86384
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_577.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_577.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_577.jpg,-0.25,0,0,14.24513
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_645.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_645.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_645.jpg,0,0,0,14.09188
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_714.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_714.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_714.jpg,0,0,0,14.51312
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_782.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_782.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_782.jpg,0,0,0,13.87909
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_849.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_849.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_849.jpg,0,0,0,13.79041
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_919.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_919.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_919.jpg,-0.05,0,0,14.21622
C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\center_2019_12_11_23_15_37_987.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\left_2019_12_11_23_15_37_987.jpg,C:\Users\12rah\Desktop\data\Behavioral Cloning\IMG\right_2019_12_11_23_15_37_987.jpg,-0.25,0,0,14.04961
